,hotel_name,hotel_original_rating,hotel_price,ratings,user_age,user_id,user_ihp,user_wealth
304,residence inn chicago midway,5.0,192.0,5.0,4.0,59,309.25,0.2634176686507033
305,central loop hotel,4.32,184.0,4.0,2.0,60,161.25,-0.5507791067472497
306,la quinta inn and suites tropicana,3.3818181818,89.0,3.0,2.0,60,161.25,-0.5507791067472497
307,good nite inn san francisco airport,2.9538461538,98.0,3.0,2.0,60,161.25,-0.5507791067472497
308,sheraton fisherman s wharf hotel,3.9179487179000003,290.0,4.0,2.0,60,161.25,-0.5507791067472497
309,w san francisco,3.8472440944999997,266.0,4.0,2.0,60,161.25,-0.5507791067472497
310,mandarin oriental,4.4975206612,332.0,5.0,1.0,61,259.225,0.5811195579874648
311,omni san francisco hotel,4.5986710963,325.0,4.0,1.0,61,259.225,0.5811195579874648
312,hotel newton,4.1333333332999995,183.0,4.0,1.0,61,259.225,0.5811195579874648
313,the sherry netherland hotel,4.6545454545,359.0,4.0,1.0,61,259.225,0.5811195579874648
314,kitano new york,4.4345454545,253.0,5.0,1.0,61,259.225,0.5811195579874648
315,suites at fisherman s wharf,4.4654545455,429.0,5.0,1.0,61,259.225,0.5811195579874648
316,plaza athenee hotel,4.04,257.75,4.0,3.0,62,203.5,-0.18090592895377816
317,residence inn chicago midway,5.0,192.0,5.0,3.0,62,203.5,-0.18090592895377816
318,plaza athenee hotel,4.04,257.75,3.0,3.0,62,203.5,-0.18090592895377816
319,park central,3.5574750831,116.67,4.0,3.0,63,203.5,-0.010747282277175935
320,st regis hotel san francisco,4.3762711863999995,483.0,5.0,4.0,64,509.25,1.5140419915869971
321,hotel drisco,4.6723004695,439.0,4.0,4.0,64,509.25,1.5140419915869971
322,the ritz carlton,4.6079365079,519.0,5.0,4.0,64,509.25,1.5140419915869971
323,the sherry netherland hotel,4.6545454545,359.0,5.0,4.0,64,509.25,1.5140419915869971
324,the carlyle a rosewood hotel,3.9512195122000002,895.0,4.0,4.0,64,509.25,1.5140419915869971
325,omni san francisco hotel,4.5986710963,325.0,4.0,4.0,64,509.25,1.5140419915869971
326,fairmont heritage place ghirardelli square,4.7948717949,764.0,5.0,2.0,65,486.25,1.9990498195480693
327,oceanview motel,3.36,194.5,3.0,1.0,66,159.225,-0.043900350752783375
328,union square plaza hotel,3.1519999999999997,124.5,4.0,2.0,67,136.25,-1.180726475305437
329,the carriage house,4.3720430108,79.0,4.0,2.0,67,136.25,-1.180726475305437
330,best western bowery hanbee hotel,4.4618556701,169.0,5.0,2.0,67,136.25,-1.180726475305437
331,renaissance stanford court,4.162025316499999,140.0,5.0,2.0,67,136.25,-1.180726475305437
332,nob hill motor inn,4.1956521739,194.0,4.0,2.0,67,136.25,-1.180726475305437
333,the herbert hotel,3.4216216216000004,127.0,4.0,2.0,67,136.25,-1.180726475305437
334,palms place hotel spa,4.3333333333,99.0,4.0,2.0,67,136.25,-1.180726475305437
335,the drake,4.1451428571,167.0,4.0,0.0,68,227.6,0.8255249335446738
336,hotel mela,4.4352159468,212.0,5.0,4.0,69,209.25,0.10902124439891202
337,fairmont heritage place ghirardelli square,4.7948717949,764.0,4.0,1.0,70,459.225,0.8782040183090714
338,trump international hotel and tower,4.4829268293,562.0,4.0,1.0,70,459.225,0.8782040183090714
339,the manhattan club,3.8285714286,348.75,4.0,1.0,70,459.225,0.8782040183090714
340,greenwich hotel,4.2315789474,625.0,4.0,1.0,70,459.225,0.8782040183090714
341,chelsea pines inn,4.4757763975,214.0,5.0,4.0,71,209.25,-0.23909348980785436
342,sheraton new york hotel towers,3.8039867110000003,281.0,4.0,4.0,71,209.25,-0.23909348980785436
343,the talbott hotel,4.6721311475,127.0,5.0,4.0,71,209.25,-0.23909348980785436
344,the michelangelo hotel,4.5709543568,197.0,5.0,4.0,71,209.25,-0.23909348980785436
345,best western hawthorne terrace,4.1615384615,131.0,5.0,5.0,72,144.0,-0.7508327320663191
346,hotel boheme,4.36875,221.0,5.0,5.0,72,144.0,-0.7508327320663191
347,conrad chicago,4.4804123711,217.0,4.0,5.0,72,144.0,-0.7508327320663191
348,harbor court hotel a kimpton hotel,4.2,118.0,5.0,5.0,72,144.0,-0.7508327320663191
349,holiday inn express hotel and suites las vegas 215 beltway,4.6461538462,115.0,5.0,5.0,72,144.0,-0.7508327320663191
350,hotel felix,4.0873239437,124.0,5.0,5.0,72,144.0,-0.7508327320663191
351,the ritz carlton,4.6079365079,519.0,5.0,2.0,73,486.25,1.9647452695722811
352,cosmopolitan hotel tribeca,4.1,151.0,4.0,2.0,73,486.25,1.9647452695722811
353,st regis hotel san francisco,4.3762711863999995,483.0,5.0,2.0,73,486.25,1.9647452695722811
354,greenwich hotel,4.2315789474,625.0,4.0,2.0,73,486.25,1.9647452695722811
355,hotel drisco,4.6723004695,439.0,5.0,2.0,73,486.25,1.9647452695722811
356,four points by sheraton chicago downtown magnificent mile,4.3647058824,238.0,4.0,2.0,73,486.25,1.9647452695722811
357,the sherry netherland hotel,4.6545454545,359.0,4.0,2.0,73,486.25,1.9647452695722811
358,the pierre,4.4193548387,469.0,4.0,3.0,74,303.5,0.7354765453069535
359,st regis hotel san francisco,4.3762711863999995,483.0,4.0,3.0,74,303.5,0.7354765453069535
360,the ritz carlton,4.6079365079,519.0,4.0,3.0,74,303.5,0.7354765453069535
361,jockey club,3.9531914894,96.75,4.0,3.0,74,303.5,0.7354765453069535
362,sheraton fisherman s wharf hotel,3.9179487179000003,290.0,5.0,3.0,74,303.5,0.7354765453069535
363,hotel vitale,4.5677419355,297.0,5.0,3.0,74,303.5,0.7354765453069535
364,skyline hotel,3.7681318681000002,229.0,3.0,3.0,74,303.5,0.7354765453069535
365,hotel drisco,4.6723004695,439.0,5.0,3.0,74,303.5,0.7354765453069535
366,hotel vitale,4.5677419355,297.0,5.0,3.0,74,303.5,0.7354765453069535
367,hotel 373,4.2295081967,128.0,4.0,0.0,75,127.6,0.04238185379071064
368,rodeway inn convention center,3.7941176470999998,57.5,4.0,0.0,75,127.6,0.04238185379071064
369,extended stay deluxe las vegas east flamingo,3.05,76.0,3.0,0.0,75,127.6,0.04238185379071064
370,palwaukee inn conference center,2.68,95.0,3.0,0.0,75,127.6,0.04238185379071064
371,the willows,4.2866666667,101.0,5.0,0.0,75,127.6,0.04238185379071064
372,amalfi hotel chicago,4.4524064171,158.0,5.0,2.0,76,186.25,0.24657592179901452
373,omni san francisco hotel,4.5986710963,325.0,5.0,2.0,76,186.25,0.24657592179901452
374,comfort inn suites las vegas,4.4857142857,87.0,4.0,2.0,76,186.25,0.24657592179901452
375,amsterdam court hotel,3.4355828220999998,231.6,4.0,2.0,76,186.25,0.24657592179901452
376,intercontinental san francisco,4.3063063063,174.0,5.0,2.0,76,186.25,0.24657592179901452
377,hilton grand vacation suites las vegas convention center,4.038235294100001,73.0,4.0,2.0,76,186.25,0.24657592179901452
378,trump international hotel tower chicago,4.6962962963,300.0,5.0,2.0,76,186.25,0.24657592179901452
379,w san francisco,3.8472440944999997,266.0,4.0,2.0,76,186.25,0.24657592179901452
380,sheraton fisherman s wharf hotel,3.9179487179000003,290.0,3.0,2.0,76,186.25,0.24657592179901452
381,mandarin oriental new york,4.4481481481,795.0,4.0,5.0,77,469.0,0.969505563205778
382,fairmont heritage place ghirardelli square,4.7948717949,764.0,5.0,5.0,77,469.0,0.969505563205778
383,hotel vertigo,3.8928571429,303.0,4.0,5.0,77,469.0,0.969505563205778
384,w new york the tuscany,3.9857142857,107.0,3.0,0.0,78,227.6,0.2805658964156371
385,hotel vertigo,3.8928571429,303.0,3.0,0.0,78,227.6,0.2805658964156371
386,mandarin oriental,4.4975206612,332.0,4.0,0.0,78,227.6,0.2805658964156371
387,le parker meridien,3.8259136213,249.4,4.0,0.0,78,227.6,0.2805658964156371
388,the bowery hotel,4.6344827586,345.0,5.0,3.0,79,303.5,0.5917683629937125
389,the sherry netherland hotel,4.6545454545,359.0,4.0,3.0,79,303.5,0.5917683629937125
390,renaissance stanford court,4.162025316499999,140.0,4.0,3.0,79,303.5,0.5917683629937125
391,kitano new york,4.4345454545,253.0,5.0,3.0,79,303.5,0.5917683629937125
392,hotel vitale,4.5677419355,297.0,5.0,3.0,79,303.5,0.5917683629937125
393,hotel drisco,4.6723004695,439.0,4.0,3.0,79,303.5,0.5917683629937125
394,st regis hotel san francisco,4.3762711863999995,483.0,4.0,3.0,79,303.5,0.5917683629937125
395,hotel kabuki,4.0924855491,161.0,4.0,4.0,80,209.25,0.09603834930241192
396,buckingham hotel,3.8699029125999997,239.4,4.0,4.0,80,209.25,0.09603834930241192
397,skyline hotel,3.7681318681000002,229.0,4.0,4.0,80,209.25,0.09603834930241192
398,suites at fisherman s wharf,4.4654545455,429.0,4.0,2.0,81,286.25,0.462417212971039
399,the donatello hotel,4.6252491694,278.0,5.0,2.0,81,286.25,0.462417212971039
400,suites at fisherman s wharf,4.4654545455,429.0,4.0,2.0,81,286.25,0.462417212971039
401,st regis hotel san francisco,4.3762711863999995,483.0,4.0,2.0,81,286.25,0.462417212971039
402,6 columbus,4.2514285714,161.75,4.0,2.0,81,286.25,0.462417212971039
403,st regis hotel san francisco,4.3762711863999995,483.0,5.0,2.0,81,286.25,0.462417212971039
404,the sherry netherland hotel,4.6545454545,359.0,5.0,2.0,81,286.25,0.462417212971039
405,the sherry netherland hotel,4.6545454545,359.0,5.0,2.0,81,286.25,0.462417212971039
406,hotel gansevoort,4.0069364162,314.5,4.0,0.0,82,427.6,1.138633487123897
407,greenwich hotel,4.2315789474,625.0,4.0,0.0,82,427.6,1.138633487123897
408,peninsula new york,4.3592592593,695.0,4.0,0.0,82,427.6,1.138633487123897
409,hotel drisco,4.6723004695,439.0,5.0,0.0,82,427.6,1.138633487123897
410,suites at fisherman s wharf,4.4654545455,429.0,5.0,0.0,82,427.6,1.138633487123897
411,suites at fisherman s wharf,4.4654545455,429.0,5.0,0.0,82,427.6,1.138633487123897
412,suites at fisherman s wharf,4.4654545455,429.0,5.0,0.0,82,427.6,1.138633487123897
413,fairmont heritage place ghirardelli square,4.7948717949,764.0,4.0,0.0,82,427.6,1.138633487123897
414,the lombardy,3.9333333333,319.0,4.0,1.0,83,459.225,1.239358762199196
415,wynn las vegas,4.3488372093,201.0,4.0,1.0,83,459.225,1.239358762199196
416,courtyard by marriott fisherman s wharf,4.176119403,223.0,4.0,1.0,83,459.225,1.239358762199196
417,greenwich hotel,4.2315789474,625.0,4.0,1.0,83,459.225,1.239358762199196
418,park hyatt chicago,4.6433734939999995,289.0,4.0,1.0,83,459.225,1.239358762199196
419,the ritz carlton new york central park,4.6341463415,675.0,4.0,1.0,83,459.225,1.239358762199196
420,four seasons hotel chicago,4.5655172414,337.0,5.0,1.0,83,459.225,1.239358762199196
421,hotel drisco,4.6723004695,439.0,5.0,1.0,83,459.225,1.239358762199196
422,suites at fisherman s wharf,4.4654545455,429.0,5.0,1.0,83,459.225,1.239358762199196
423,the hampton inn times square north,4.5641196013,141.0,5.0,4.0,84,159.25,-2.7420491896198818
424,library hotel,4.6717607973,260.0,4.0,4.0,85,184.25,-0.4603318698674687
425,four points by sheraton midtown times square,3.8866666667,146.0,4.0,4.0,85,184.25,-0.4603318698674687
426,w new york times square,3.9443223443,210.5,5.0,4.0,85,184.25,-0.4603318698674687
427,the standard new york,4.3288888889,221.0,5.0,4.0,85,184.25,-0.4603318698674687
428,hotel blake,4.1886178862,151.0,5.0,4.0,85,184.25,-0.4603318698674687
429,the london nyc,4.3655737705,200.0,5.0,4.0,85,184.25,-0.4603318698674687
430,best western bowery hanbee hotel,4.4618556701,169.0,5.0,4.0,85,184.25,-0.4603318698674687
431,le parker meridien,3.8259136213,249.4,4.0,4.0,85,184.25,-0.4603318698674687
432,hotel burnham a kimpton hotel,4.5346405229,123.0,5.0,2.0,86,136.25,-0.9025655072510406
433,hampton inn manhattan times square south,4.016,139.0,5.0,2.0,86,136.25,-0.9025655072510406
434,the embassy hotel,2.1733333333,185.0,3.0,3.0,87,153.5,-1.2839968887883726
435,buckingham hotel,3.8699029125999997,239.4,4.0,3.0,87,153.5,-1.2839968887883726
436,chinatown hotel,3.2625,77.0,3.0,3.0,87,153.5,-1.2839968887883726
437,the kimberly hotel,4.4037037037,352.25,4.0,0.0,88,227.6,0.5588043386550312
438,park hyatt chicago,4.6433734939999995,289.0,5.0,0.0,88,227.6,0.5588043386550312
439,travelodge golden gate san francisco,3.8277777777999997,241.0,4.0,0.0,88,227.6,0.5588043386550312
440,the talbott hotel,4.6721311475,127.0,4.0,0.0,88,227.6,0.5588043386550312
441,the kensington park hotel,4.4127659574,279.0,4.0,0.0,88,227.6,0.5588043386550312
442,suites at fisherman s wharf,4.4654545455,429.0,4.0,0.0,88,227.6,0.5588043386550312
443,hilton club new york,4.46,431.0,4.0,0.0,88,227.6,0.5588043386550312
444,best western carriage inn,4.075,245.0,4.0,0.0,88,227.6,0.5588043386550312
445,the silversmith hotel suites,4.0890756303,150.0,4.0,4.0,89,209.25,0.09435876947404169
446,new york marriott east side,3.9762962963,220.0,4.0,4.0,89,209.25,0.09435876947404169
447,sw hotel,3.89,234.0,5.0,4.0,89,209.25,0.09435876947404169
448,travelodge golden gate san francisco,3.8277777777999997,241.0,4.0,4.0,89,209.25,0.09435876947404169
449,monarch hotel,2.9388888888999998,136.0,3.0,4.0,89,209.25,0.09435876947404169
450,mission inn,2.2,110.0,2.0,4.0,89,209.25,0.09435876947404169
451,the carriage house,4.3720430108,79.0,5.0,0.0,90,77.6,-1.8828480550944646
452,best western hawthorne terrace,4.1615384615,131.0,4.0,0.0,90,77.6,-1.8828480550944646
453,rodeway inn convention center,3.7941176470999998,57.5,4.0,0.0,90,77.6,-1.8828480550944646
454,rodeway inn convention center,3.7941176470999998,57.5,5.0,0.0,90,77.6,-1.8828480550944646
455,arizona charlie s boulder casino hotel,3.2928571429000004,35.0,4.0,0.0,90,77.6,-1.8828480550944646
456,signature at mgm grand,4.511627907,94.0,5.0,0.0,90,77.6,-1.8828480550944646
457,renaissance chicago o hare suites hotel,4.4476190476,103.0,5.0,0.0,90,77.6,-1.8828480550944646
458,south point hotel casino and spa,4.2019933555,50.0,5.0,0.0,90,77.6,-1.8828480550944646
459,amsterdam court hotel,3.4355828220999998,231.6,4.0,5.0,91,269.0,0.4583376336363799
460,the new york helmsley,4.1873754153,247.5,4.0,5.0,91,269.0,0.4583376336363799
461,san francisco at the presidio travelodge,4.0588235294,241.0,5.0,5.0,91,269.0,0.4583376336363799
462,the kimberly hotel,4.4037037037,352.25,4.0,1.0,92,259.225,0.7189851250721809
463,vagabond inn san francisco civic center,3.4,130.0,3.0,1.0,92,259.225,0.7189851250721809
464,san carlos hotel,4.5042857143,263.0,5.0,1.0,92,259.225,0.7189851250721809
465,the peninsula chicago,4.4810126582,350.0,5.0,1.0,92,259.225,0.7189851250721809
466,the shoreham,3.8644067797000003,233.0,4.0,1.0,92,259.225,0.7189851250721809
467,the kimberly hotel,4.4037037037,352.25,4.0,1.0,92,259.225,0.7189851250721809
468,west 57th street by hilton club,4.275,436.0,4.0,1.0,93,259.225,0.4292222111433042
469,the inn at irving place,4.25,335.0,4.0,1.0,93,259.225,0.4292222111433042
470,four points by sheraton midtown times square,3.8866666667,146.0,4.0,1.0,93,259.225,0.4292222111433042
471,omni san francisco hotel,4.5986710963,325.0,4.0,1.0,93,259.225,0.4292222111433042
472,best western carriage inn,4.075,245.0,4.0,1.0,93,259.225,0.4292222111433042
473,allerton hotel,3.6802139037,112.0,4.0,1.0,93,259.225,0.4292222111433042
474,the pierre,4.4193548387,469.0,4.0,1.0,93,259.225,0.4292222111433042
475,san francisco at the presidio travelodge,4.0588235294,241.0,5.0,1.0,93,259.225,0.4292222111433042
476,trump international hotel and tower,4.4829268293,562.0,5.0,4.0,94,509.25,0.946269489258237
477,the ritz carlton new york central park,4.6341463415,675.0,4.0,4.0,94,509.25,0.946269489258237
478,le parker meridien,3.8259136213,249.4,4.0,3.0,95,203.5,-0.16832502615878975
479,the london nyc,4.3655737705,200.0,5.0,1.0,96,159.225,-0.23853496429294524
480,residence inn las vegas convention center,3.8,105.0,3.0,1.0,96,159.225,-0.23853496429294524
481,courtyard chicago midway airport,3.4,135.0,4.0,1.0,96,159.225,-0.23853496429294524
482,hotel whitcomb,3.5354581673000003,159.0,4.0,1.0,96,159.225,-0.23853496429294524
483,the donatello hotel,4.6252491694,278.0,4.0,1.0,96,159.225,-0.23853496429294524
484,homestead studio suites las vegas midtown,3.0666666667,70.0,3.0,1.0,96,159.225,-0.23853496429294524
485,lowell hotel,4.3818181818,563.5,4.0,4.0,97,509.25,1.3774494973102431
486,peninsula new york,4.3592592593,695.0,4.0,4.0,97,509.25,1.3774494973102431
487,the plaza,4.1685714286,531.0,5.0,4.0,97,509.25,1.3774494973102431
488,fairmont heritage place ghirardelli square,4.7948717949,764.0,4.0,4.0,97,509.25,1.3774494973102431
489,thewit hotel,4.4327272727,186.0,5.0,3.0,98,203.5,0.1266704900962494
490,conrad chicago,4.4804123711,217.0,5.0,3.0,98,203.5,0.1266704900962494
491,mandarin oriental,4.4975206612,332.0,4.0,0.0,99,227.6,0.6159493983106228
492,the new york helmsley,4.1873754153,247.5,5.0,0.0,99,227.6,0.6159493983106228
493,campton place hotel,4.3489361702,285.0,4.0,0.0,99,227.6,0.6159493983106228
494,rodeway inn civic center,2.2444444444,122.0,3.0,1.0,100,109.225,-0.9517400805701447
495,cooper square hotel,4.0260869564999995,209.0,4.0,2.0,101,136.25,-2.229818523910186
496,royal vacation suites hotel las vegas,3.6518518519,46.0,4.0,2.0,101,136.25,-2.229818523910186
497,habitat corporate suites at presidential towers,3.5333333333,188.5,3.0,2.0,101,136.25,-2.229818523910186
498,jw marriott san francisco union square,4.2671641791,209.0,4.0,2.0,101,136.25,-2.229818523910186
499,hard rock hotel and casino,3.2591836735000004,48.4,3.0,2.0,101,136.25,-2.229818523910186
500,chelsea savoy hotel,4.0392857143,189.0,4.0,2.0,101,136.25,-2.229818523910186
501,club quarters chicago wacker at michigan,4.0333333333,112.0,4.0,2.0,101,136.25,-2.229818523910186
502,hotel mela,4.4352159468,212.0,4.0,2.0,101,136.25,-2.229818523910186
503,the benjamin,4.3183098592,206.2,4.0,2.0,101,136.25,-2.229818523910186
504,san francisco at the presidio travelodge,4.0588235294,241.0,4.0,3.0,102,503.5,1.12199959672785
505,the ritz carlton new york central park,4.6341463415,675.0,4.0,3.0,102,503.5,1.12199959672785
506,the ritz carlton new york central park,4.6341463415,675.0,5.0,3.0,102,503.5,1.12199959672785
507,courtyard by marriott fisherman s wharf,4.176119403,223.0,4.0,3.0,103,178.5,-0.6967758619611584
508,the gem hotel chelsea,4.1210526316000005,122.0,5.0,4.0,104,159.25,-1.1408996449992854
509,park hyatt chicago,4.6433734939999995,289.0,4.0,4.0,104,159.25,-1.1408996449992854
510,dana hotel spa,4.4552380951999995,134.0,5.0,4.0,104,159.25,-1.1408996449992854
511,the drake,4.1451428571,167.0,5.0,4.0,104,159.25,-1.1408996449992854
512,hotel giraffe,4.5727574750999995,262.0,5.0,4.0,104,159.25,-1.1408996449992854
513,the carriage house,4.3720430108,79.0,4.0,4.0,104,159.25,-1.1408996449992854
514,ruby room,4.1076923077,153.0,4.0,4.0,105,159.25,-1.0190826777866064
515,soho grand hotel,3.6309677419,196.5,4.0,4.0,105,159.25,-1.0190826777866064
516,the drake,4.1451428571,167.0,5.0,4.0,105,159.25,-1.0190826777866064
517,the gem hotel chelsea,4.1210526316000005,122.0,5.0,4.0,105,159.25,-1.0190826777866064
518,san carlos hotel,4.5042857143,263.0,4.0,4.0,106,509.25,0.9044766376077787
519,lowell hotel,4.3818181818,563.5,5.0,4.0,106,509.25,0.9044766376077787
520,st regis hotel san francisco,4.3762711863999995,483.0,5.0,4.0,106,509.25,0.9044766376077787
521,best western carriage inn,4.075,245.0,5.0,3.0,107,203.5,0.10373028981808999
522,library hotel,4.6717607973,260.0,5.0,4.0,108,209.25,0.21542347411775828
523,hotel gansevoort,4.0069364162,314.5,4.0,4.0,108,209.25,0.21542347411775828
524,campton place hotel,4.3489361702,285.0,4.0,0.0,109,227.6,0.40985168359942936
525,best western carriage inn,4.075,245.0,5.0,4.0,110,209.25,0.10795689657816737
526,omni san francisco hotel,4.5986710963,325.0,4.0,4.0,110,209.25,0.10795689657816737
527,the kimberly hotel,4.4037037037,352.25,4.0,4.0,110,209.25,0.10795689657816737
528,four seasons hotel chicago,4.5655172414,337.0,5.0,4.0,110,209.25,0.10795689657816737
529,serrano hotel a kimpton hotel,4.2525252525,173.0,5.0,4.0,110,209.25,0.10795689657816737
530,astoria hotel,3.4484848485,169.0,3.0,4.0,110,209.25,0.10795689657816737
531,ramada inn lake shore chicago,3.125,101.6,3.0,5.0,111,144.0,-0.41672955014772894
532,the hotel 91,3.8101694915,180.5,4.0,5.0,111,144.0,-0.41672955014772894
533,carlton arms,3.6380952381,111.0,4.0,5.0,111,144.0,-0.41672955014772894
534,hampton inn majestic chicago,4.5954545455,139.0,5.0,5.0,111,144.0,-0.41672955014772894
535,knights inn las vegas,1.8526315788999999,55.0,1.0,5.0,111,144.0,-0.41672955014772894
